OrderID,ProductID,ProductName,ProductCategory,Month,DayOfTheMonth,PurchaseCity,QuantityOrdered,TotalRevenue
171038,2181,iPhone,Mobile Phone,3,15,Austin,1,700
171039,2264,Lightning Charging Cable,Charging Cable,3,16,San Francisco,1,14.95
171040,4616,LG Washing Machine,Washing Machine,3,27,Los Angeles,1,600
171042,2765,USB-C Charging Cable,Charging Cable,3,19,New York City,2,23.9
171043,1358,Bose SoundSport Headphones,Headphone,3,23,Seattle,1,99.99
171045,2264,Lightning Charging Cable,Charging Cable,3,28,Boston,1,14.95
171051,4507,Wired Headphones,Headphone,3,15,Atlanta,2,23.98
171052,2765,USB-C Charging Cable,Charging Cable,3,15,Los Angeles,1,11.95
171054,2181,iPhone,Mobile Phone,3,13,New York City,1,700
171056,3486,AAA Batteries (4-pack),Batteries,3,30,San Francisco,3,8.97
171057,3959,27in 4K Gaming Monitor,Monitor,3,28,New York City,1,389.99
171058,2765,USB-C Charging Cable,Charging Cable,3,20,San Francisco,1,11.95
171060,2264,Lightning Charging Cable,Charging Cable,3,27,Los Angeles,1,14.95
171061,2629,Apple Airpods Headphones,Headphone,3,24,Portland,1,150
171065,1358,Bose SoundSport Headphones,Headphone,3,27,Atlanta,1,99.99
171066,2264,Lightning Charging Cable,Charging Cable,3,23,San Francisco,1,14.95
171068,2765,USB-C Charging Cable,Charging Cable,3,26,Atlanta,1,11.95
171073,2264,Lightning Charging Cable,Charging Cable,3,24,Portland,1,14.95
171074,2459,Google Phone,Mobile Phone,3,29,Los Angeles,1,600
171074,2765,USB-C Charging Cable,Charging Cable,3,29,Los Angeles,1,11.95
171078,2264,Lightning Charging Cable,Charging Cable,3,19,San Francisco,1,14.95
171079,2264,Lightning Charging Cable,Charging Cable,3,22,Austin,2,29.9
171080,3486,AAA Batteries (4-pack),Batteries,3,26,Boston,5,14.95
171082,2765,USB-C Charging Cable,Charging Cable,3,18,Dallas,2,23.9
171083,4507,Wired Headphones,Headphone,3,13,Austin,1,11.99
171084,2629,Apple Airpods Headphones,Headphone,3,21,Portland,1,150
171085,1358,Bose SoundSport Headphones,Headphone,3,25,Los Angeles,1,99.99
171086,4507,Wired Headphones,Headphone,3,23,New York City,1,11.99
171088,2263,AA Batteries (4-pack),Batteries,3,31,San Francisco,1,3.84
171089,2264,Lightning Charging Cable,Charging Cable,3,16,San Francisco,2,29.9
171092,1644,34in Ultrawide Monitor,Monitor,3,27,Seattle,1,379.99
171093,2765,USB-C Charging Cable,Charging Cable,3,20,Los Angeles,1,11.95
171094,3959,27in 4K Gaming Monitor,Monitor,3,16,New York City,1,389.99
171094,2388,Flatscreen TV,Monitor,3,16,New York City,1,300
171095,4507,Wired Headphones,Headphone,3,31,Los Angeles,1,11.99
171097,3486,AAA Batteries (4-pack),Batteries,3,17,San Francisco,1,2.99
171099,4507,Wired Headphones,Headphone,3,25,New York City,1,11.99
171101,1358,Bose SoundSport Headphones,Headphone,3,30,Boston,1,99.99
171102,3959,27in 4K Gaming Monitor,Monitor,3,21,San Francisco,1,389.99
171103,4507,Wired Headphones,Headphone,3,22,Los Angeles,1,11.99
171104,2765,USB-C Charging Cable,Charging Cable,3,29,Seattle,1,11.95
171105,3486,AAA Batteries (4-pack),Batteries,3,20,San Francisco,1,2.99
171106,1644,34in Ultrawide Monitor,Monitor,3,15,Dallas,1,379.99
171107,2264,Lightning Charging Cable,Charging Cable,3,21,New York City,1,14.95
171109,3486,AAA Batteries (4-pack),Batteries,3,21,Portland,1,2.99
171111,2264,Lightning Charging Cable,Charging Cable,3,29,San Francisco,1,14.95
171115,3959,27in 4K Gaming Monitor,Monitor,3,19,Seattle,1,389.99
171116,1358,Bose SoundSport Headphones,Headphone,3,27,San Francisco,1,99.99
171117,3486,AAA Batteries (4-pack),Batteries,3,26,New York City,1,2.99
171118,2263,AA Batteries (4-pack),Batteries,3,28,Los Angeles,3,11.52
171119,2181,iPhone,Mobile Phone,3,31,Los Angeles,1,700
171120,2263,AA Batteries (4-pack),Batteries,3,29,Seattle,1,3.84
171121,3486,AAA Batteries (4-pack),Batteries,3,31,Seattle,1,2.99
171123,4507,Wired Headphones,Headphone,3,14,Portland,1,11.99
171124,4616,LG Washing Machine,Washing Machine,3,22,Atlanta,1,600
171125,2765,USB-C Charging Cable,Charging Cable,3,13,Dallas,2,23.9
171128,2765,USB-C Charging Cable,Charging Cable,3,19,San Francisco,1,11.95
171129,2263,AA Batteries (4-pack),Batteries,3,31,Austin,1,3.84
171130,2181,iPhone,Mobile Phone,3,25,Seattle,1,700
171131,2765,USB-C Charging Cable,Charging Cable,3,23,Los Angeles,1,11.95
171133,2458,Macbook Pro Laptop,Laptop,3,26,Portland,1,1700
171135,2765,USB-C Charging Cable,Charging Cable,3,30,New York City,1,11.95
171137,2181,iPhone,Mobile Phone,3,19,Portland,1,700
171138,3486,AAA Batteries (4-pack),Batteries,3,19,New York City,2,5.98
171141,2765,USB-C Charging Cable,Charging Cable,3,29,San Francisco,1,11.95
171143,3959,27in 4K Gaming Monitor,Monitor,3,19,Los Angeles,1,389.99
171145,4507,Wired Headphones,Headphone,3,27,Portland,1,11.99
171146,2765,USB-C Charging Cable,Charging Cable,3,25,New York City,1,11.95
171147,2629,Apple Airpods Headphones,Headphone,3,27,Dallas,1,150
171148,1358,Bose SoundSport Headphones,Headphone,3,30,New York City,1,99.99
171151,3959,27in 4K Gaming Monitor,Monitor,3,21,Boston,1,389.99
171152,2263,AA Batteries (4-pack),Batteries,3,14,Portland,1,3.84
171153,2264,Lightning Charging Cable,Charging Cable,3,27,San Francisco,1,14.95
171155,1358,Bose SoundSport Headphones,Headphone,3,14,Austin,1,99.99
171156,1358,Bose SoundSport Headphones,Headphone,3,27,Los Angeles,1,99.99
171157,4507,Wired Headphones,Headphone,3,29,Atlanta,1,11.99
171158,3959,27in 4K Gaming Monitor,Monitor,3,13,Seattle,1,389.99
171159,3486,AAA Batteries (4-pack),Batteries,3,19,New York City,1,2.99
171160,2388,Flatscreen TV,Monitor,3,22,San Francisco,1,300
171161,3486,AAA Batteries (4-pack),Batteries,3,23,Dallas,1,2.99
171162,2263,AA Batteries (4-pack),Batteries,3,24,Los Angeles,3,11.52
171164,2263,AA Batteries (4-pack),Batteries,3,21,San Francisco,3,11.52
171166,2263,AA Batteries (4-pack),Batteries,3,13,Atlanta,2,7.68
171169,1358,Bose SoundSport Headphones,Headphone,3,13,Atlanta,1,99.99
171170,3959,27in 4K Gaming Monitor,Monitor,3,23,Seattle,1,389.99
171171,2181,iPhone,Mobile Phone,3,24,Boston,1,700
171171,2629,Apple Airpods Headphones,Headphone,3,24,Boston,1,150
171172,1358,Bose SoundSport Headphones,Headphone,3,29,Boston,1,99.99
171173,2264,Lightning Charging Cable,Charging Cable,3,17,San Francisco,1,14.95
171174,2263,AA Batteries (4-pack),Batteries,3,16,San Francisco,1,3.84
171177,2458,Macbook Pro Laptop,Laptop,3,29,San Francisco,1,1700
171178,2765,USB-C Charging Cable,Charging Cable,3,17,San Francisco,1,11.95
171180,1358,Bose SoundSport Headphones,Headphone,3,29,Atlanta,1,99.99
171182,2458,Macbook Pro Laptop,Laptop,3,18,Seattle,1,1700
171183,3486,AAA Batteries (4-pack),Batteries,3,27,Atlanta,1,2.99
171184,2264,Lightning Charging Cable,Charging Cable,3,21,Atlanta,1,14.95
171185,4507,Wired Headphones,Headphone,3,27,Dallas,1,11.99
171187,3959,27in 4K Gaming Monitor,Monitor,3,16,San Francisco,1,389.99
171190,2264,Lightning Charging Cable,Charging Cable,3,25,Los Angeles,1,14.95
171191,3486,AAA Batteries (4-pack),Batteries,3,27,San Francisco,4,11.96
171192,1644,34in Ultrawide Monitor,Monitor,3,26,San Francisco,1,379.99
171193,1445,20in Monitor,Monitor,3,20,Seattle,1,109.99
171194,2263,AA Batteries (4-pack),Batteries,3,15,San Francisco,1,3.84
171195,4507,Wired Headphones,Headphone,3,26,Dallas,1,11.99
171197,2765,USB-C Charging Cable,Charging Cable,3,23,New York City,1,11.95
171198,3486,AAA Batteries (4-pack),Batteries,3,17,Austin,3,8.97
171199,2264,Lightning Charging Cable,Charging Cable,3,31,Los Angeles,1,14.95
171200,4507,Wired Headphones,Headphone,3,21,San Francisco,1,11.99
171201,2629,Apple Airpods Headphones,Headphone,3,20,Boston,1,150
171202,2264,Lightning Charging Cable,Charging Cable,3,28,San Francisco,1,14.95
171204,2765,USB-C Charging Cable,Charging Cable,3,19,Los Angeles,1,11.95
171205,2181,iPhone,Mobile Phone,3,19,San Francisco,1,700
171206,3959,27in 4K Gaming Monitor,Monitor,3,13,Boston,1,389.99
171207,2629,Apple Airpods Headphones,Headphone,3,25,Dallas,1,150
171208,1644,34in Ultrawide Monitor,Monitor,3,19,Los Angeles,1,379.99
171209,2765,USB-C Charging Cable,Charging Cable,3,17,Los Angeles,1,11.95
171212,2264,Lightning Charging Cable,Charging Cable,3,24,Atlanta,1,14.95
171213,2765,USB-C Charging Cable,Charging Cable,3,21,Los Angeles,1,11.95
171215,1249,27in FHD Monitor,Monitor,3,22,San Francisco,1,149.99
171216,4507,Wired Headphones,Headphone,3,19,Boston,1,11.99
171217,2765,USB-C Charging Cable,Charging Cable,3,19,Los Angeles,3,35.85
171219,2765,USB-C Charging Cable,Charging Cable,3,20,Los Angeles,1,11.95
171221,3486,AAA Batteries (4-pack),Batteries,3,18,Seattle,1,2.99
171222,4507,Wired Headphones,Headphone,3,25,Atlanta,1,11.99
171225,2458,Macbook Pro Laptop,Laptop,3,31,Austin,1,1700
171226,2459,Google Phone,Mobile Phone,3,15,San Francisco,1,600
171226,2765,USB-C Charging Cable,Charging Cable,3,15,San Francisco,1,11.95
171227,2765,USB-C Charging Cable,Charging Cable,3,21,Portland,1,11.95
171229,1249,27in FHD Monitor,Monitor,3,28,Atlanta,1,149.99
171230,1644,34in Ultrawide Monitor,Monitor,3,30,San Francisco,1,379.99
171231,3486,AAA Batteries (4-pack),Batteries,3,17,Seattle,1,2.99
171232,1249,27in FHD Monitor,Monitor,3,27,Los Angeles,1,149.99
171233,3486,AAA Batteries (4-pack),Batteries,3,20,San Francisco,2,5.98
171234,3486,AAA Batteries (4-pack),Batteries,3,16,New York City,1,2.99
171235,3486,AAA Batteries (4-pack),Batteries,3,16,Boston,1,2.99
171237,2263,AA Batteries (4-pack),Batteries,3,19,Los Angeles,1,3.84
171238,2459,Google Phone,Mobile Phone,3,23,Dallas,1,600
171239,1249,27in FHD Monitor,Monitor,3,30,Atlanta,1,149.99
171240,2629,Apple Airpods Headphones,Headphone,3,23,Portland,1,150
171241,3486,AAA Batteries (4-pack),Batteries,3,26,Boston,2,5.98
171242,3486,AAA Batteries (4-pack),Batteries,3,25,Los Angeles,2,5.98
171243,2629,Apple Airpods Headphones,Headphone,3,17,Seattle,1,150
171246,2264,Lightning Charging Cable,Charging Cable,3,30,Portland,1,14.95
171247,2264,Lightning Charging Cable,Charging Cable,3,20,San Francisco,1,14.95
171249,3959,27in 4K Gaming Monitor,Monitor,3,17,New York City,1,389.99
171250,1644,34in Ultrawide Monitor,Monitor,3,14,Dallas,1,379.99
171251,2629,Apple Airpods Headphones,Headphone,3,13,San Francisco,1,150
171253,2264,Lightning Charging Cable,Charging Cable,3,25,San Francisco,1,14.95
171254,3486,AAA Batteries (4-pack),Batteries,3,31,San Francisco,1,2.99
171255,3486,AAA Batteries (4-pack),Batteries,3,14,Portland,1,2.99
171258,3486,AAA Batteries (4-pack),Batteries,3,14,Los Angeles,1,2.99
171259,3486,AAA Batteries (4-pack),Batteries,3,16,Boston,1,2.99
171260,3486,AAA Batteries (4-pack),Batteries,3,30,San Francisco,1,2.99
171261,2629,Apple Airpods Headphones,Headphone,3,31,Los Angeles,1,150
171263,2264,Lightning Charging Cable,Charging Cable,3,29,Los Angeles,1,14.95
171265,1358,Bose SoundSport Headphones,Headphone,3,27,Austin,1,99.99
171266,2458,Macbook Pro Laptop,Laptop,3,31,San Francisco,1,1700
171267,2629,Apple Airpods Headphones,Headphone,3,16,New York City,1,150
171268,2263,AA Batteries (4-pack),Batteries,3,23,Seattle,1,3.84
171269,2263,AA Batteries (4-pack),Batteries,3,23,New York City,1,3.84
171273,2629,Apple Airpods Headphones,Headphone,3,26,Atlanta,1,150
171274,1644,34in Ultrawide Monitor,Monitor,3,17,San Francisco,1,379.99
171275,1249,27in FHD Monitor,Monitor,3,22,Los Angeles,1,149.99
171276,3486,AAA Batteries (4-pack),Batteries,3,20,San Francisco,1,2.99
171277,2181,iPhone,Mobile Phone,3,19,San Francisco,1,700
171277,2264,Lightning Charging Cable,Charging Cable,3,19,San Francisco,1,14.95
171279,1249,27in FHD Monitor,Monitor,3,17,San Francisco,1,149.99
171281,2765,USB-C Charging Cable,Charging Cable,3,31,Portland,1,11.95
171283,2459,Google Phone,Mobile Phone,3,21,Atlanta,1,600
171284,2263,AA Batteries (4-pack),Batteries,3,26,San Francisco,1,3.84
171285,4507,Wired Headphones,Headphone,3,27,Boston,1,11.99
171286,3959,27in 4K Gaming Monitor,Monitor,3,31,Atlanta,1,389.99
171287,4616,LG Washing Machine,Washing Machine,3,30,San Francisco,1,600
171289,1358,Bose SoundSport Headphones,Headphone,3,13,Seattle,1,99.99
171292,1445,20in Monitor,Monitor,3,18,San Francisco,1,109.99
171293,2264,Lightning Charging Cable,Charging Cable,3,31,Dallas,2,29.9
171294,1249,27in FHD Monitor,Monitor,3,14,Portland,1,149.99
171295,2264,Lightning Charging Cable,Charging Cable,3,31,San Francisco,1,14.95
171297,2629,Apple Airpods Headphones,Headphone,3,30,San Francisco,1,150
171298,2263,AA Batteries (4-pack),Batteries,3,21,Seattle,1,3.84
171301,3959,27in 4K Gaming Monitor,Monitor,3,31,New York City,1,389.99
171302,2264,Lightning Charging Cable,Charging Cable,3,31,Los Angeles,1,14.95
171303,4507,Wired Headphones,Headphone,3,20,Seattle,1,11.99
171307,2263,AA Batteries (4-pack),Batteries,3,18,Boston,1,3.84
171309,2264,Lightning Charging Cable,Charging Cable,3,15,San Francisco,1,14.95
171310,4507,Wired Headphones,Headphone,3,15,Seattle,2,23.98
171313,2459,Google Phone,Mobile Phone,3,27,New York City,1,600
171314,1358,Bose SoundSport Headphones,Headphone,3,18,New York City,1,99.99
171315,1039,ThinkPad Laptop,Laptop,3,22,Los Angeles,1,999.99
171317,1358,Bose SoundSport Headphones,Headphone,3,21,Boston,1,99.99
171319,2629,Apple Airpods Headphones,Headphone,3,19,Los Angeles,1,150
171320,3486,AAA Batteries (4-pack),Batteries,3,22,Los Angeles,1,2.99
171321,2765,USB-C Charging Cable,Charging Cable,3,20,New York City,1,11.95
171322,1445,20in Monitor,Monitor,3,15,Portland,1,109.99
171322,1445,20in Monitor,Monitor,3,15,Portland,1,109.99
171325,4507,Wired Headphones,Headphone,3,17,Dallas,1,11.99
171326,1358,Bose SoundSport Headphones,Headphone,3,27,Boston,1,99.99
171327,2264,Lightning Charging Cable,Charging Cable,3,14,Atlanta,1,14.95
171328,2459,Google Phone,Mobile Phone,3,14,Los Angeles,1,600
171329,2765,USB-C Charging Cable,Charging Cable,3,22,Boston,2,23.9
171330,1249,27in FHD Monitor,Monitor,3,27,Austin,1,149.99
171331,3486,AAA Batteries (4-pack),Batteries,3,19,San Francisco,2,5.98
171332,2263,AA Batteries (4-pack),Batteries,3,23,Los Angeles,1,3.84
171333,2458,Macbook Pro Laptop,Laptop,3,25,Portland,1,1700
171334,2181,iPhone,Mobile Phone,3,17,Dallas,1,700
171335,2629,Apple Airpods Headphones,Headphone,3,17,Los Angeles,1,150
171336,2765,USB-C Charging Cable,Charging Cable,3,28,Los Angeles,1,11.95
171337,2629,Apple Airpods Headphones,Headphone,3,20,San Francisco,1,150
171338,2264,Lightning Charging Cable,Charging Cable,3,17,Atlanta,1,14.95
171342,1358,Bose SoundSport Headphones,Headphone,3,13,Seattle,1,99.99
171344,2263,AA Batteries (4-pack),Batteries,3,29,Portland,1,3.84
171346,2263,AA Batteries (4-pack),Batteries,3,20,Los Angeles,1,3.84
171347,3486,AAA Batteries (4-pack),Batteries,3,15,Dallas,1,2.99
171348,2459,Google Phone,Mobile Phone,3,26,Los Angeles,1,600
171349,4507,Wired Headphones,Headphone,3,29,Los Angeles,1,11.99
171350,3486,AAA Batteries (4-pack),Batteries,3,25,New York City,1,2.99
171351,2264,Lightning Charging Cable,Charging Cable,3,18,Atlanta,1,14.95
171353,3959,27in 4K Gaming Monitor,Monitor,3,29,Dallas,1,389.99
171355,2629,Apple Airpods Headphones,Headphone,3,26,Atlanta,1,150
171359,2264,Lightning Charging Cable,Charging Cable,3,30,San Francisco,1,14.95
171361,2458,Macbook Pro Laptop,Laptop,3,26,New York City,1,1700
171365,2264,Lightning Charging Cable,Charging Cable,3,25,Seattle,1,14.95
171366,2181,iPhone,Mobile Phone,3,29,Atlanta,1,700
171367,2765,USB-C Charging Cable,Charging Cable,3,13,Seattle,1,11.95
171368,2765,USB-C Charging Cable,Charging Cable,3,17,Los Angeles,1,11.95
171370,1249,27in FHD Monitor,Monitor,3,27,New York City,1,149.99
171372,1644,34in Ultrawide Monitor,Monitor,3,18,Los Angeles,1,379.99
171373,2263,AA Batteries (4-pack),Batteries,3,23,Austin,2,7.68
171373,2263,AA Batteries (4-pack),Batteries,3,23,Austin,2,7.68
171374,2263,AA Batteries (4-pack),Batteries,3,31,San Francisco,2,7.68
171375,2459,Google Phone,Mobile Phone,3,19,San Francisco,1,600
171375,2765,USB-C Charging Cable,Charging Cable,3,19,San Francisco,1,11.95
171376,2629,Apple Airpods Headphones,Headphone,3,31,Atlanta,1,150
171379,2263,AA Batteries (4-pack),Batteries,3,21,Los Angeles,1,3.84
171380,2765,USB-C Charging Cable,Charging Cable,3,22,Portland,1,11.95
171382,3486,AAA Batteries (4-pack),Batteries,3,19,San Francisco,1,2.99
171384,3486,AAA Batteries (4-pack),Batteries,3,29,Los Angeles,1,2.99
171385,1644,34in Ultrawide Monitor,Monitor,3,24,Seattle,1,379.99
171387,2263,AA Batteries (4-pack),Batteries,3,25,New York City,1,3.84
171388,2181,iPhone,Mobile Phone,3,30,San Francisco,1,700
171390,2629,Apple Airpods Headphones,Headphone,3,29,New York City,1,150
171391,4507,Wired Headphones,Headphone,3,21,San Francisco,1,11.99
171392,2263,AA Batteries (4-pack),Batteries,3,24,San Francisco,2,7.68
171396,1249,27in FHD Monitor,Monitor,3,28,Seattle,1,149.99
171398,2263,AA Batteries (4-pack),Batteries,3,28,Los Angeles,1,3.84
171399,1358,Bose SoundSport Headphones,Headphone,3,23,New York City,1,99.99
171401,2181,iPhone,Mobile Phone,3,16,Boston,1,700
171403,2263,AA Batteries (4-pack),Batteries,3,14,New York City,1,3.84
171404,1445,20in Monitor,Monitor,3,18,Atlanta,1,109.99
171405,2263,AA Batteries (4-pack),Batteries,3,23,Boston,1,3.84
171406,3486,AAA Batteries (4-pack),Batteries,3,18,Boston,1,2.99
171409,2264,Lightning Charging Cable,Charging Cable,3,30,Seattle,1,14.95
171410,3486,AAA Batteries (4-pack),Batteries,3,18,Seattle,1,2.99
171412,1358,Bose SoundSport Headphones,Headphone,3,15,Los Angeles,1,99.99
171414,2629,Apple Airpods Headphones,Headphone,3,30,Dallas,1,150
171416,1644,34in Ultrawide Monitor,Monitor,3,31,Boston,1,379.99
171419,2765,USB-C Charging Cable,Charging Cable,3,24,San Francisco,1,11.95
171420,1249,27in FHD Monitor,Monitor,3,23,Dallas,1,149.99
171423,2181,iPhone,Mobile Phone,3,15,New York City,1,700
171425,2263,AA Batteries (4-pack),Batteries,3,23,New York City,1,3.84
171426,2264,Lightning Charging Cable,Charging Cable,3,25,Austin,1,14.95
171427,2263,AA Batteries (4-pack),Batteries,3,29,Los Angeles,2,7.68
171430,2459,Google Phone,Mobile Phone,3,16,Los Angeles,1,600
171431,1358,Bose SoundSport Headphones,Headphone,3,29,Los Angeles,1,99.99
171433,4507,Wired Headphones,Headphone,3,27,San Francisco,1,11.99
171434,1445,20in Monitor,Monitor,3,17,San Francisco,1,109.99
171435,2264,Lightning Charging Cable,Charging Cable,3,18,Boston,1,14.95
171436,2629,Apple Airpods Headphones,Headphone,3,26,Dallas,1,150
171438,2263,AA Batteries (4-pack),Batteries,3,18,Boston,2,7.68
171439,2263,AA Batteries (4-pack),Batteries,3,15,Seattle,1,3.84
171441,2181,iPhone,Mobile Phone,3,26,San Francisco,1,700
171443,1445,20in Monitor,Monitor,3,19,New York City,1,109.99
171444,2458,Macbook Pro Laptop,Laptop,3,29,New York City,1,1700
171445,2459,Google Phone,Mobile Phone,3,24,Los Angeles,1,600
171446,2765,USB-C Charging Cable,Charging Cable,3,27,Seattle,1,11.95
171447,1358,Bose SoundSport Headphones,Headphone,3,28,Dallas,1,99.99
171448,2263,AA Batteries (4-pack),Batteries,3,20,New York City,1,3.84
171449,2629,Apple Airpods Headphones,Headphone,3,30,Atlanta,1,150
171450,4507,Wired Headphones,Headphone,3,22,San Francisco,1,11.99
171452,1249,27in FHD Monitor,Monitor,3,21,Boston,1,149.99
171454,3486,AAA Batteries (4-pack),Batteries,3,23,San Francisco,1,2.99
171459,2264,Lightning Charging Cable,Charging Cable,3,13,San Francisco,1,14.95
171460,2629,Apple Airpods Headphones,Headphone,3,18,San Francisco,1,150
171463,1039,ThinkPad Laptop,Laptop,3,21,Austin,1,999.99
171465,2264,Lightning Charging Cable,Charging Cable,3,21,Atlanta,1,14.95
171467,2629,Apple Airpods Headphones,Headphone,3,22,Portland,1,150
171469,4507,Wired Headphones,Headphone,3,22,San Francisco,1,11.99
171470,2263,AA Batteries (4-pack),Batteries,3,31,Boston,1,3.84
171471,2765,USB-C Charging Cable,Charging Cable,3,25,San Francisco,2,23.9
171473,1358,Bose SoundSport Headphones,Headphone,3,17,New York City,1,99.99
171474,2264,Lightning Charging Cable,Charging Cable,3,28,Los Angeles,1,14.95
171476,4507,Wired Headphones,Headphone,3,17,San Francisco,1,11.99
171477,2264,Lightning Charging Cable,Charging Cable,3,21,Los Angeles,1,14.95
171478,1039,ThinkPad Laptop,Laptop,3,17,Dallas,1,999.99
171479,2264,Lightning Charging Cable,Charging Cable,3,20,Boston,1,14.95
171480,3486,AAA Batteries (4-pack),Batteries,3,22,Boston,1,2.99
171481,2629,Apple Airpods Headphones,Headphone,3,28,Atlanta,1,150
171483,4507,Wired Headphones,Headphone,3,16,San Francisco,1,11.99
171484,2765,USB-C Charging Cable,Charging Cable,3,21,Dallas,1,11.95
171485,2629,Apple Airpods Headphones,Headphone,3,28,Atlanta,1,150
171486,2388,Flatscreen TV,Monitor,3,13,New York City,1,300
171487,1039,ThinkPad Laptop,Laptop,3,20,Austin,1,999.99
171488,1249,27in FHD Monitor,Monitor,3,30,Portland,1,149.99
171492,2459,Google Phone,Mobile Phone,3,21,New York City,1,600
171495,1249,27in FHD Monitor,Monitor,3,13,San Francisco,1,149.99
171496,2765,USB-C Charging Cable,Charging Cable,3,31,Boston,1,11.95
171497,1644,34in Ultrawide Monitor,Monitor,3,24,Austin,1,379.99
171498,4507,Wired Headphones,Headphone,3,16,San Francisco,1,11.99
171501,2263,AA Batteries (4-pack),Batteries,3,27,Boston,1,3.84
171502,4507,Wired Headphones,Headphone,3,18,New York City,1,11.99
171505,2264,Lightning Charging Cable,Charging Cable,3,26,New York City,1,14.95
171506,3486,AAA Batteries (4-pack),Batteries,3,24,Seattle,1,2.99
171506,4507,Wired Headphones,Headphone,3,24,Seattle,1,11.99
171509,2263,AA Batteries (4-pack),Batteries,3,26,Portland,1,3.84
171511,2765,USB-C Charging Cable,Charging Cable,3,17,Dallas,1,11.95
171514,2458,Macbook Pro Laptop,Laptop,3,31,New York City,1,1700
171515,2263,AA Batteries (4-pack),Batteries,3,20,New York City,3,11.52
171517,3486,AAA Batteries (4-pack),Batteries,3,29,Los Angeles,1,2.99
171518,1039,ThinkPad Laptop,Laptop,3,30,Los Angeles,1,999.99
171519,1644,34in Ultrawide Monitor,Monitor,3,19,San Francisco,1,379.99
171520,2263,AA Batteries (4-pack),Batteries,3,29,San Francisco,1,3.84
171521,2629,Apple Airpods Headphones,Headphone,3,22,San Francisco,1,150
171521,1644,34in Ultrawide Monitor,Monitor,3,22,San Francisco,1,379.99
171522,1358,Bose SoundSport Headphones,Headphone,3,22,San Francisco,1,99.99
171524,2263,AA Batteries (4-pack),Batteries,3,19,Boston,3,11.52
171525,2181,iPhone,Mobile Phone,3,29,Austin,1,700
171527,2264,Lightning Charging Cable,Charging Cable,3,27,Atlanta,1,14.95
171529,1249,27in FHD Monitor,Monitor,3,14,Portland,1,149.99
171530,2264,Lightning Charging Cable,Charging Cable,3,22,Dallas,1,14.95
171533,4507,Wired Headphones,Headphone,3,26,Portland,1,11.99
171534,1644,34in Ultrawide Monitor,Monitor,3,26,Portland,1,379.99
171535,2264,Lightning Charging Cable,Charging Cable,3,13,Portland,1,14.95
171536,2264,Lightning Charging Cable,Charging Cable,3,18,Atlanta,1,14.95
171537,2629,Apple Airpods Headphones,Headphone,3,30,San Francisco,1,150
171540,2388,Flatscreen TV,Monitor,3,31,Atlanta,1,300
171542,2765,USB-C Charging Cable,Charging Cable,3,14,Los Angeles,1,11.95
171543,1249,27in FHD Monitor,Monitor,3,31,Dallas,1,149.99
171545,3959,27in 4K Gaming Monitor,Monitor,3,13,San Francisco,1,389.99
171549,3486,AAA Batteries (4-pack),Batteries,3,19,New York City,1,2.99
171550,2629,Apple Airpods Headphones,Headphone,3,17,Boston,1,150
171551,3486,AAA Batteries (4-pack),Batteries,3,29,Seattle,1,2.99
171552,3486,AAA Batteries (4-pack),Batteries,3,25,San Francisco,1,2.99
171553,2459,Google Phone,Mobile Phone,3,25,Austin,1,600
171553,2765,USB-C Charging Cable,Charging Cable,3,25,Austin,3,35.85
171554,3486,AAA Batteries (4-pack),Batteries,3,22,Los Angeles,1,2.99
171556,2264,Lightning Charging Cable,Charging Cable,3,20,San Francisco,1,14.95
171559,1249,27in FHD Monitor,Monitor,3,26,Dallas,1,149.99
171562,2765,USB-C Charging Cable,Charging Cable,3,19,San Francisco,1,11.95
171564,1039,ThinkPad Laptop,Laptop,3,18,San Francisco,1,999.99
171565,3486,AAA Batteries (4-pack),Batteries,3,19,Boston,3,8.97
171566,2765,USB-C Charging Cable,Charging Cable,3,24,San Francisco,1,11.95
171569,2629,Apple Airpods Headphones,Headphone,3,22,San Francisco,1,150
171570,3486,AAA Batteries (4-pack),Batteries,3,14,New York City,1,2.99
171571,1644,34in Ultrawide Monitor,Monitor,3,13,San Francisco,1,379.99
171572,4507,Wired Headphones,Headphone,3,30,Boston,2,23.98
171574,2264,Lightning Charging Cable,Charging Cable,3,27,Seattle,3,44.85
171575,2629,Apple Airpods Headphones,Headphone,3,13,New York City,1,150
171576,1358,Bose SoundSport Headphones,Headphone,3,30,New York City,1,99.99
171582,1358,Bose SoundSport Headphones,Headphone,3,21,Austin,1,99.99
171583,2765,USB-C Charging Cable,Charging Cable,3,14,Portland,1,11.95
171587,2388,Flatscreen TV,Monitor,3,25,Dallas,1,300
171590,2765,USB-C Charging Cable,Charging Cable,3,15,San Francisco,1,11.95
171591,2765,USB-C Charging Cable,Charging Cable,3,29,San Francisco,1,11.95
171593,1358,Bose SoundSport Headphones,Headphone,3,28,San Francisco,1,99.99
171596,2181,iPhone,Mobile Phone,3,14,Seattle,1,700
171598,2765,USB-C Charging Cable,Charging Cable,3,26,New York City,1,11.95
171599,2458,Macbook Pro Laptop,Laptop,3,23,Los Angeles,1,1700
171601,2264,Lightning Charging Cable,Charging Cable,3,29,San Francisco,1,14.95
171603,1358,Bose SoundSport Headphones,Headphone,3,31,Boston,1,99.99
171604,2263,AA Batteries (4-pack),Batteries,3,18,Los Angeles,1,3.84
